gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Krtap6-3	chr16	84766678	84863120	-0.275745	1	16.908	0.925256	1.86821	2
MGP_FVBNJ_G0022843	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
Olig2	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
Gm37016	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
Olig1	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
Gm15966	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
Gm25179	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
Ifnar2	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
Gm21970	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
Il10rb	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
A930006K02Rik	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
Ifnar1	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
Gm7856	chr16	86800303	87414285	-0.217713	1	24.6144	0.102386	1.97356	2
Gm7860	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Ifngr2	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Tmem50b	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Gm15964	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Dnajc28	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Gart	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Son	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Donson	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Gm10785	chr16	87262217	87661511	-0.248633	2	23.4052	0.917903	3.42769	4
Cryzl1	chr16	87262217	87661511	-0.248633	2	23.4052	0.917903	3.42769	4
1810053B23Rik	chr16	88999340	89392764	-0.280323	2	21.2703	0.575788	1.88191	2
Mir802	chr16	88999340	89392764	-0.280323	2	21.2703	0.575788	1.88191	2
1700029J03Rik	chr16	88999340	89392764	-0.280323	2	21.2703	0.575788	1.88191	2
Setd4	chr16	89332898	89497393	-0.284261	1	21.0007	0.878388	1.87812	2
Cbr1	chr16	89332898	89497393	-0.284261	1	21.0007	0.878388	1.87812	2
Gm5678	chr16	89332898	89613165	-0.262227	1	22.2052	0.878388	2.87116	3
Brwd1	chr16	91795896	92108059	0.247494	3	28.0973	0.947666	5.64694	6
Hmgn1	chr16	91920535	92249391	-0.214873	2	22.614	0.50178	1.97872	2
Get1	chr16	91920535	92249391	-0.214873	2	22.614	0.50178	1.97872	2
MGP_FVBNJ_G0003302	chr16	91920535	92249391	-0.214873	2	22.614	0.50178	1.97872	2
Lca5l	chr16	91920535	92249391	-0.214873	2	22.614	0.50178	1.97872	2
Sh3bgr	chr16	91920535	92249391	-0.214873	2	22.614	0.50178	1.97872	2
B3galt5	chr16	91920535	92249391	-0.214873	2	22.614	0.50178	1.97872	2
Igsf5	chr16	92198180	92850026	-0.207556	2	22.2758	0.615843	1.98008	2
Itgb2l	chr16	92198180	92850026	-0.207556	2	22.2758	0.615843	1.98008	2
Tmem181b-ps	chr17	3429924	3447929	-0.845431	1	13.4115	0.903264	0.712555	2
Map3k4	chr17	9299043	10016232	-0.2783	2	30.9838	0.715446	1.86925	2
Acat3	chr17	10015819	10023885	-0.306679	1	27.9062	0.951363	1.85505	2
Dact2	chr17	11336153	11485383	0.235692	2	38.2918	0.993915	1.8359	2
Lix1	chr17	14606130	14860491	0.228584	5	38.1499	0.864444	1.40081	2
Mir99b	chr17	14990006	15315120	-0.247429	1	26.4702	0.00692308	1.94874	2
MGP_FVBNJ_G0008245	chr17	14990006	15315120	-0.247429	1	26.4702	0.00692308	1.94874	2
Mirlet7e	chr17	14990006	15315120	-0.247429	1	26.4702	0.00692308	1.94874	2
Spaca6	chr17	14990006	15315120	-0.247429	1	26.4702	0.00692308	1.94874	2
Mir125a	chr17	14990006	15315120	-0.247429	1	26.4702	0.00692308	1.94874	2
Has1	chr17	14990006	15315120	-0.247429	1	26.4702	0.00692308	1.94874	2
Fpr1	chr17	14990006	15315120	-0.247429	1	26.4702	0.00692308	1.94874	2
Fpr2	chr17	14990006	15315120	-0.247429	1	26.4702	0.00692308	1.94874	2
Fpr3	chr17	14990006	15315120	-0.247429	1	26.4702	0.00692308	1.94874	2
Gm7535	chr17	14990006	15315120	-0.247429	1	26.4702	0.00692308	1.94874	2
Fpr-rs4	chr17	14990006	15315120	-0.247429	1	26.4702	0.00692308	1.94874	2
Vmn2r127	chr17	15716455	16669556	-0.231708	2	24.6655	0.313803	9.41006	14
Vmn2r98	chr17	16361645	16669556	-0.531289	1	16.7811	0.985691	0.938046	2
Vmn2r97	chr17	16361645	16956356	-0.344508	1	22.6095	0.985691	1.93169	3
Vmn1r-ps146	chr17	18445215	18605529	-0.317121	2	21.9594	0.796356	1.69939	2
Vmn1r-ps148	chr17	18445215	18605529	-0.317121	2	21.9594	0.796356	1.69939	2
Zfp983	chr17	19062621	19105378	-0.272463	2	27.393	0.995969	1.81308	2
Gm10509	chr17	19062621	19105378	-0.272463	2	27.393	0.995969	1.81308	2
Gm10226	chr17	19062621	19105378	-0.272463	2	27.393	0.995969	1.81308	2
Zfp943	chr17	19403686	19558902	-0.207634	3	23.7144	0.786787	4.45696	6
MGP_FVBNJ_G0023044	chr17	19530351	19560382	-0.336431	2	27.4663	0.867453	2.81218	3
Zfp944	chr17	19846492	20038918	0.309224	3	38.0221	0.981102	1.83259	2
Vmn2r130	chr17	20561208	20586838	0.437195	3	29.6926	0.565975	4.59641	5
Gm18397	chr17	20665407	20678309	-0.331907	4	23.0867	0.98485	0.685469	2
Gm18416	chr17	20700315	20710526	-0.482091	1	16.0128	0.88555	3.49419	5
Gm18396	chr17	20701564	20710526	-0.991311	1	10.5225	0.93338	1.80177	3
Vmn2r-ps133	chr17	20852575	20950810	-0.241832	2	24.5741	0.97818	1.22917	2
Casp16	chr17	21148432	21518074	-0.203626	2	34.8529	0.563663	1.97929	2
MGP_FVBNJ_G0005647	chr17	21148432	21518074	-0.203626	2	34.8529	0.563663	1.97929	2
Zfp213	chr17	21148432	21518074	-0.203626	2	34.8529	0.563663	1.97929	2
Srrm2	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Elob	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Prss33	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Prss41	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Prss32	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Gm15947	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Prss21	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Dcpp3	chr17	21443273	21538023	-0.29832	2	27.8415	0.654839	1.81121	3
1700022N22Rik	chr17	23713244	23841982	-0.210614	2	32.7837	0.697958	1.96959	2
Kifc1	chr17	24691609	25058044	-0.207357	2	34.0912	0.684984	1.98567	2
Phf1	chr17	24691609	25058044	-0.207357	2	34.0912	0.684984	1.98567	2
Mir6968	chr17	24691609	25058044	-0.207357	2	34.0912	0.684984	1.98567	2
Cuta	chr17	24691609	25058044	-0.207357	2	34.0912	0.684984	1.98567	2
Syngap1	chr17	24691609	25058044	-0.207357	2	34.0912	0.684984	1.98567	2
Mir3083	chr17	24691609	25058044	-0.207357	2	34.0912	0.684984	1.98567	2
Zbtb9	chr17	24691609	25058044	-0.207357	2	34.0912	0.684984	1.98567	2
Ggnbp1	chr17	24691609	25058044	-0.207357	2	34.0912	0.684984	1.98567	2
Bak1	chr17	24691609	25058044	-0.207357	2	34.0912	0.684984	1.98567	2
Ip6k3	chr17	24951151	25365720	-0.251921	1	32.6357	0.161528	1.98931	2
Lemd2	chr17	24951151	25365720	-0.251921	1	32.6357	0.161528	1.98931	2
Gm26724	chr17	24951151	25365720	-0.251921	1	32.6357	0.161528	1.98931	2
Mir7214	chr17	25084208	25370129	-0.374079	1	27.5299	0.0235281	1.41063	2
Mir7216	chr17	25084208	25370129	-0.374079	1	27.5299	0.0235281	1.41063	2
Gm10505	chr17	25084208	25370129	-0.374079	1	27.5299	0.0235281	1.41063	2
Mir7217	chr17	25084208	25370129	-0.374079	1	27.5299	0.0235281	1.41063	2
Mir7218	chr17	25084208	25370129	-0.374079	1	27.5299	0.0235281	1.41063	2
Grm4	chr17	25084208	25370129	-0.374079	1	27.5299	0.0235281	1.41063	2
Gm16005	chr17	25084208	25370129	-0.374079	1	27.5299	0.0235281	1.41063	2
Gm9703	chr17	25084208	25370129	-0.374079	1	27.5299	0.0235281	1.41063	2
Rpl30-ps3	chr17	25084208	25370129	-0.374079	1	27.5299	0.0235281	1.41063	2
Hmga1	chr17	25084208	25438125	-0.274671	1	31.2192	0.0235281	2.39847	3
Hmga1b	chr17	25084208	25438125	-0.274671	1	31.2192	0.0235281	2.39847	3
Scube3	chr17	25899072	26218461	-0.21279	2	32.101	0.58583	1.96724	2
Zfp523	chr17	25899072	26218461	-0.21279	2	32.101	0.58583	1.96724	2
Def6	chr17	25899072	26218461	-0.21279	2	32.101	0.58583	1.96724	2
Ppard	chr17	25899072	26218461	-0.21279	2	32.101	0.58583	1.96724	2
Fance	chr17	25899072	26218461	-0.21279	2	32.101	0.58583	1.96724	2
Fkbp5	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
MGP_FVBNJ_G0009475	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
Gm20109	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
E230001N04Rik	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
MGP_FVBNJ_G0008266	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
Armc12	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
Clpsl2	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
Clps	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
Mir6969	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
Lhfpl5	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
Srpk1	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
Slc26a8	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
Mapk14	chr17	26241744	26639195	-0.35048	2	25.3558	0.249625	1.88739	2
Pim1	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Gm17657	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Tmem217	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Tbc1d22b	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Gm28052	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Tbc1d22bos	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Mir7667	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Rnf8	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Gm28043	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Cmtr1	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Ccdc167	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Mdga1	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Gm16758	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
Gm22327	chr17	27399655	27905036	-0.29697	2	28.0443	0.0459866	1.87261	2
1700097N02Rik	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Dnah8	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
MGP_FVBNJ_G0037371	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Glp1r	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Umodl1	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
MGP_FVBNJ_G0008269	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Abcg1	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
MGP_FVBNJ_G0036385	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Tff3	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Tff2	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Gm15318	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Tff1	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Tmprss3	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Ubash3a	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Rsph1	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Slc37a1	chr17	28513264	29352534	0.219851	2	35.0941	0.0038001	1.77175	2
Cbs	chr17	29418593	29661726	-0.215385	2	32.2827	0.970469	2.88974	3
U2af1	chr17	29581049	29921645	-0.22974	1	31.448	0.986039	2.89627	3
Cryaa	chr17	29598916	29921645	-0.219849	1	33.3013	0.565975	1.97606	2
Pglyrp2	chr17	30391963	30505886	-0.382649	1	26.6349	0.978568	1.55432	2
Zfp870	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Cyp4f14	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Cyp4f13	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Cyp4f41-ps	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
MGP_FVBNJ_G0009478	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Zfp472	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Zfp952	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Zfp763	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Phf8-ps	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Zfp563	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Morc2b	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Zfp422-ps	chr17	31311524	31407503	-0.215242	1	29.1662	0.981102	1.91425	2
H2-DMb1	chr17	32203499	32259052	-0.241785	1	29.8776	0.985024	1.89614	2
H2-DMb2	chr17	32203499	32259052	-0.241785	1	29.8776	0.985024	1.89614	2
Psmb9	chr17	32215414	32559568	-0.240521	2	33.1594	0.752341	1.97889	2
Tap1	chr17	32215414	32559568	-0.240521	2	33.1594	0.752341	1.97889	2
Psmb8	chr17	32215414	32559568	-0.240521	2	33.1594	0.752341	1.97889	2
Gm20496	chr17	32215414	32559568	-0.240521	2	33.1594	0.752341	1.97889	2
Hspa1b	chr17	33083882	33099020	-0.437016	1	22.3221	0.995969	1.97615	3
Gm20481	chr17	33083882	33099020	-0.437016	1	22.3221	0.995969	1.97615	3
Hspa1a	chr17	33097882	33163322	-0.282079	1	31.275	0.935804	2.71846	3
H2-Q5	chr17	33412929	33608081	0.385072	3	40.9991	0.978583	3.54261	4
H2-Q10	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Pou5f1	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Gm19553	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Tcf19	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Cchcr1	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Psors1c2	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Cdsn	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Gm9613	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
2300002M23Rik	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Sfta2	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Muc21	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Mucl3	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Gm20483	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Vars2	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Gtf2h4	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Ddr1	chr17	33637231	34054308	-0.287013	2	31.9361	0.0337945	3.90702	4
MGP_FVBNJ_G0037376	chr17	33637231	33887450	-0.437694	2	27.2675	0.0337945	1.92727	2
Gm4577	chr17	33637231	34054308	-0.287013	2	31.9361	0.0337945	3.90702	4
Abcf1	chr17	34137062	34163216	-0.293916	2	27.71	0.980131	1.61637	2
Mir877	chr17	34137062	34163216	-0.293916	2	27.71	0.980131	1.61637	2
2410017I17Rik	chr17	34291378	34445467	-0.282186	3	23.2131	0.997011	3.2699	4
Gm8815	chr17	34291378	34445467	-0.282186	3	23.2131	0.997011	3.2699	4
Gm17782	chr17	34291378	34445467	-0.282186	3	23.2131	0.997011	3.2699	4
Gm18604	chr17	34432640	34512897	-0.320609	1	26.76	0.980131	1.66402	2
Gm20391	chr17	34432640	34512897	-0.320609	1	26.76	0.980131	1.66402	2
Gm12184	chr17	34451452	34573681	-0.228034	2	29.0454	0.638241	1.95749	2
Gm4252	chr17	34451452	34573681	-0.228034	2	29.0454	0.638241	1.95749	2
Gm20546	chr17	34451452	34573681	-0.228034	2	29.0454	0.638241	1.95749	2
Gm6633	chr17	34451452	34573681	-0.228034	2	29.0454	0.638241	1.95749	2
Rpp21	chr17	34451452	34573681	-0.228034	2	29.0454	0.638241	1.95749	2
Trim39	chr17	34451452	34573681	-0.228034	2	29.0454	0.638241	1.95749	2
H2-M10.2	chr17	34451452	34573681	-0.228034	2	29.0454	0.638241	1.95749	2
H2-M10.3	chr17	34536060	34599000	-0.263262	1	25.5188	0.813417	1.91213	2
Gm20452	chr17	34705360	34808853	-0.23167	2	28.8365	0.558873	1.98043	2
Gm20451	chr17	34705360	34808853	-0.23167	2	28.8365	0.558873	1.98043	2
Gm20454	chr17	34705360	34808853	-0.23167	2	28.8365	0.558873	1.98043	2
Gm20453	chr17	34705360	34808853	-0.23167	2	28.8365	0.558873	1.98043	2
H2-M11	chr17	34705360	34808853	-0.23167	2	28.8365	0.558873	1.98043	2
Gm8868	chr17	34705360	34808853	-0.23167	2	28.8365	0.558873	1.98043	2
Gm20450	chr17	34778801	34869020	-0.311627	1	27.14	0.353415	1.96488	2
Rpl9-ps5	chr17	34850317	34877146	-0.275005	1	29.2282	0.482511	1.9425	2
H2-M1	chr17	34850317	34877146	-0.275005	1	29.2282	0.482511	1.9425	2
Gm19807	chr17	35294973	35373282	-0.269888	1	27.9406	0.802406	1.96165	2
Olfr92	chr17	35338382	35374278	-0.476746	1	25.315	0.332303	1.8575	2
Olfr93	chr17	35338382	35374278	-0.476746	1	25.315	0.332303	1.8575	2
Vhl-ps1	chr17	35338382	35374278	-0.476746	1	25.315	0.332303	1.8575	2
MGP_FVBNJ_G0005681	chr17	35338382	35522710	-0.33713	1	26.8417	0.332303	3.83171	4
Gm7031	chr17	35338382	35374278	-0.476746	1	25.315	0.332303	1.8575	2
Ubd	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Olfr94	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Olfr95	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Olfr96	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Olfr97	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Olfr98	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Gm20429	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Olfr754-ps1	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Gm25104	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
H2-M3	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Olfr755-ps1	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Olfr99	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Olfr756-ps1	chr17	35386752	35522710	-0.205767	2	28.2782	0.389561	1.97422	2
Olfr102	chr17	35505586	35544335	-0.209778	2	27.1965	0.822464	1.96288	2
Olfr101	chr17	35505586	35544335	-0.209778	2	27.1965	0.822464	1.96288	2
Olfr104-ps	chr17	35559949	35674216	-0.231616	2	25.5195	0.920921	1.95929	2
Olfr107	chr17	35609132	35703588	-0.227665	1	26.19	0.572793	1.95679	2
Olfr759-ps1	chr17	35609132	35703588	-0.227665	1	26.19	0.572793	1.95679	2
Gm18808	chr17	35609132	35703588	-0.227665	1	26.19	0.572793	1.95679	2
Olfr108	chr17	35609132	35703588	-0.227665	1	26.19	0.572793	1.95679	2
Olfr760-ps1	chr17	35609132	35703588	-0.227665	1	26.19	0.572793	1.95679	2
Olfr109	chr17	35609132	35703588	-0.227665	1	26.19	0.572793	1.95679	2
Olfr117	chr17	35856764	35921697	-0.236568	1	27.4974	0.595243	1.95795	2
Olfr118	chr17	35856764	35921697	-0.236568	1	27.4974	0.595243	1.95795	2
Olfr120	chr17	35856764	36018952	-0.26218	1	26.4952	0.595243	2.93167	3
Olfr119	chr17	35856764	36018952	-0.26218	1	26.4952	0.595243	2.93167	3
Olfr122	chr17	35961295	36128427	-0.217558	1	27.3438	0.638241	1.96416	2
Olfr123	chr17	35961295	36128427	-0.217558	1	27.3438	0.638241	1.96416	2
MGP_FVBNJ_G0005682	chr17	35961295	36128427	-0.217558	1	27.3438	0.638241	1.96416	2
Olfr124	chr17	36020564	36132449	-0.204567	2	28.4011	0.911573	1.9477	2
Olfr125	chr17	36020564	36132449	-0.204567	2	28.4011	0.911573	1.9477	2
Gm9577	chr17	36020564	36132449	-0.204567	2	28.4011	0.911573	1.9477	2
MGP_FVBNJ_G0023531	chr17	36020564	36132449	-0.204567	2	28.4011	0.911573	1.9477	2
Gm18737	chr17	36020564	36132449	-0.204567	2	28.4011	0.911573	1.9477	2
Gm18520	chr17	36020564	36132449	-0.204567	2	28.4011	0.911573	1.9477	2
Gm20543	chr17	36020564	36241694	-0.201929	2	29.312	0.911573	2.92855	3
Gm20542	chr17	36129710	36241694	-0.242235	1	28.879	0.862619	1.93811	2
Esp38	chr17	37392822	37556243	0.22537	2	37.2038	0.918939	1.62746	2
Esp18	chr17	37554416	37646250	0.386509	4	40.03	0.859236	2.16207	3
Pgk2	chr17	38423129	38436571	0.228568	2	28.7297	0.9975	1.86674	2
Crisp3	chr17	38442881	38527846	0.235675	2	31.487	0.856864	1.92649	2
Crisp1	chr17	38547770	38612996	0.539068	3	47.1078	0.981102	3.07335	5
Opn5	chr17	40824030	40899648	0.380109	3	40.1395	0.943295	2.62632	3
Runx2	chr17	42653071	43462635	0.228262	2	38.6595	0.902218	2.85559	3
Runx2os3	chr17	42653071	42942054	0.237721	2	37.4983	0.902218	1.88122	2
MGP_FVBNJ_G0036387	chr17	42653071	42942054	0.237721	2	37.4983	0.902218	1.88122	2
Mrfap1	chr17	45755564	45952033	-0.221226	2	32.135	0.75131	1.97484	2
1700001C19Rik	chr17	45755564	45952033	-0.221226	2	32.135	0.75131	1.97484	2
AI661453	chr17	45755564	45952033	-0.221226	2	32.135	0.75131	1.97484	2
9830107B12Rik	chr17	46372461	46531045	0.217077	2	45.6265	0.496015	3.96032	5
A530064D06Rik	chr17	46500800	46531045	0.35053	3	49.2678	0.985024	2.96692	4
Trem1	chr17	46633946	46754441	-0.250239	1	32.4242	0.20315	1.98299	2
Trem3	chr17	46633946	46754441	-0.250239	1	32.4242	0.20315	1.98299	2
Treml4	chr17	46633946	46754441	-0.250239	1	32.4242	0.20315	1.98299	2
Nfya	chr17	46779705	47268402	-0.268357	1	31.224	0.320495	1.984	2
Oard1	chr17	46779705	47268402	-0.268357	1	31.224	0.320495	1.984	2
Apobec2	chr17	46779705	47268402	-0.268357	1	31.224	0.320495	1.984	2
Tspo2	chr17	46779705	47268402	-0.268357	1	31.224	0.320495	1.984	2
Unc5cl	chr17	46779705	47268402	-0.268357	1	31.224	0.320495	1.984	2
Gm24071	chr17	46975809	47296391	-0.210891	1	31.9316	0.0699672	1.98179	2
MGP_FVBNJ_G0009485	chr17	46975809	47296391	-0.210891	1	31.9316	0.0699672	1.98179	2
Lrfn2	chr17	47296896	47674519	-0.319781	1	29.6165	0.0840284	1.97695	2
MGP_FVBNJ_G0008287	chr17	47296896	47674519	-0.319781	1	29.6165	0.0840284	1.97695	2
1700008K24Rik	chr17	47296896	47674519	-0.319781	1	29.6165	0.0840284	1.97695	2
Gm22978	chr17	47674529	48054901	-0.271455	1	30.9981	0.0761836	1.98589	2
Gm20540	chr17	47674529	48054901	-0.271455	1	30.9981	0.0761836	1.98589	2
Mocs1	chr17	47674529	48446362	-0.241611	1	31.2397	0.0761836	2.97036	3
Daam2	chr17	47886098	48446362	-0.228712	1	31.337	0.17777	1.97629	2
Kif6	chr17	47886098	48446362	-0.228712	1	31.337	0.17777	1.97629	2
Gm25177	chr17	49162477	49606036	0.374722	2	36.6049	0.935678	1.92098	2
Gm27217	chr17	50872703	51416818	-0.391349	2	25.5284	0.675869	1.84494	2
Kcnh8	chr17	50872703	51416818	-0.391349	2	25.5284	0.675869	1.84494	2
Kat2b	chr17	51959578	52107646	-0.24413	2	29.3277	0.745251	1.89004	2
Sgo1	chr17	51959578	52107646	-0.24413	2	29.3277	0.745251	1.89004	2
Rab5a-ps	chr17	52109032	52193116	-0.22067	1	27.5963	0.853141	1.93874	2
MGP_FVBNJ_G0039433	chr17	52109032	52291695	-0.207509	1	27.5734	0.853141	5.7504	6
Mark1-ps2	chr17	52109032	52193116	-0.22067	1	27.5963	0.853141	1.93874	2
Ckb-ps2	chr17	52184418	52201286	-0.238836	2	25.3885	0.959891	1.87203	2
Gm37966	chr17	52544824	52752430	-0.410686	2	24.5461	0.244566	1.85428	2
Slc5a7	chr17	52544824	52752430	-0.410686	2	24.5461	0.244566	1.85428	2
Gm26291	chr17	52993450	53106067	0.318051	2	33.6165	0.889039	1.83829	2
Gm11110	chr17	55495310	55755311	-0.213743	2	33.8806	0.488222	1.98628	2
Tnfsf9	chr17	55495310	55755311	-0.213743	2	33.8806	0.488222	1.98628	2
Cd70	chr17	55495310	55755311	-0.213743	2	33.8806	0.488222	1.98628	2
Gm23447	chr17	58856736	58922322	0.261291	3	30.3541	0.903229	1.94963	2
MGP_FVBNJ_G0009486	chr17	59577118	59636048	0.342942	2	31.7952	0.859236	1.94598	2
Pja2	chr17	62588095	62869667	0.220263	2	30.6859	0.89107	1.52999	2
MGP_FVBNJ_G0008293	chr17	62588095	62869667	0.220263	2	30.6859	0.89107	1.52999	2
Mir6420	chr17	62588095	62869667	0.220263	2	30.6859	0.89107	1.52999	2
AU016765	chr17	62869427	63261649	0.549287	4	27.066	0.919463	1.34511	2
